scientificName	earliestAge	latestAge	decimalLongitude	decimalLatitude
Sequoia	11.62	5.333	6.466667	50.783333
Sparganium	11.62	5.333	6.466667	50.783333
Taxodium	11.62	5.333	6.466667	50.783333
Toddalia	11.62	5.333	6.466667	50.783333
Vitis	11.62	5.333	6.466667	50.783333
Vitis	11.62	5.333	6.466667	50.783333
Glyptostrobus	11.62	5.333	6.466667	50.783333
Magnolia	11.62	5.333	6.466667	50.783333
Magnolia	11.62	5.333	6.466667	50.783333
Pinus	11.62	5.333	6.466667	50.783333
Pinus	11.62	5.333	6.466667	50.783333
Sequoia	11.62	5.333	6.466667	50.783333
Carya	11.62	5.333	6.466667	50.783333
Fagus	11.62	5.333	6.466667	50.783333
Glyptostrobus	11.62	5.333	6.466667	50.783333
Magnolia	11.62	5.333	6.466667	50.783333
Magnolia	11.62	5.333	6.466667	50.783333
Myrica	11.62	5.333	6.466667	50.783333
Myrica	11.62	5.333	6.466667	50.783333
Pinus	11.62	5.333	6.466667	50.783333
Pinus	11.62	5.333	6.466667	50.783333
Sequoia	11.62	5.333	6.466667	50.783333
Glyptostrobus	11.62	5.333	6.466667	50.783333
Magnolia	11.62	5.333	6.466667	50.783333
Myrica	11.62	5.333	6.466667	50.783333
Nyssa	11.62	5.333	6.466667	50.783333
Sequoia	11.62	5.333	6.466667	50.783333
Acer	11.62	5.333	6.466667	50.783333
Alisma	11.62	5.333	6.466667	50.783333
Alnus	11.62	5.333	6.466667	50.783333
Betula	11.62	5.333	6.466667	50.783333
Decodon	11.62	5.333	6.466667	50.783333
Fagus	11.62	5.333	6.466667	50.783333
Magnolia	11.62	5.333	6.466667	50.783333
Ostrya	11.62	5.333	6.466667	50.783333
Pinus	11.62	5.333	6.466667	50.783333
Potamogeton	11.62	5.333	6.466667	50.783333
Pterocarya	11.62	5.333	6.466667	50.783333
Sequoia	11.62	5.333	6.466667	50.783333
Sparganium	11.62	5.333	6.466667	50.783333
Taxodium	11.62	5.333	6.466667	50.783333
Vitis	11.62	5.333	6.466667	50.783333
Alisma	11.62	5.333	6.466667	50.783333
Alnus	11.62	5.333	6.466667	50.783333
Carpinus	11.62	5.333	6.466667	50.783333
Decodon	11.62	5.333	6.466667	50.783333
Magnolia	11.62	5.333	6.466667	50.783333
Myrica	11.62	5.333	6.466667	50.783333
Nymphaea	11.62	5.333	6.466667	50.783333
Potamogeton	11.62	5.333	6.466667	50.783333
Pterocarya	11.62	5.333	6.466667	50.783333
Taxodium	11.62	5.333	6.466667	50.783333
Trapa	11.62	5.333	6.466667	50.783333
Vitis	11.62	5.333	6.466667	50.783333
Alnus	11.62	5.333	6.466667	50.783333
Decodon	11.62	5.333	6.466667	50.783333
Glyptostrobus	11.62	5.333	6.466667	50.783333
Nyssa	11.62	5.333	6.466667	50.783333
Pterocarya	11.62	5.333	6.466667	50.783333
Taxodium	11.62	5.333	6.466667	50.783333
Alnus	55.8	50.3	-108.995132	41.909119
Sloanea	55.8	50.3	-108.995132	41.909119
Dombeya	55.8	50.3	-108.995132	41.909119
Populus	55.8	50.3	-108.995132	41.909119
Stillingia	55.8	50.3	-108.995132	41.909119
Glyptostrobus	5.333	3.6	6.65	50.966667
Sequoia	5.333	3.6	6.65	50.966667
Taxodium	5.333	3.6	6.65	50.966667
Acer	5.333	3.6	6.65	50.966667
Alnus	5.333	3.6	6.65	50.966667
Betula	5.333	3.6	6.65	50.966667
Carpinus	5.333	3.6	6.65	50.966667
Corylus	5.333	3.6	6.65	50.966667
Ostrya	5.333	3.6	6.65	50.966667
Cornus	5.333	3.6	6.65	50.966667
Cornus	5.333	3.6	6.65	50.966667
Cornus	5.333	3.6	6.65	50.966667
Cornus	5.333	3.6	6.65	50.966667
Castanea	5.333	3.6	6.65	50.966667
Fagus	5.333	3.6	6.65	50.966667
Quercus	5.333	3.6	6.65	50.966667
Quercus	5.333	3.6	6.65	50.966667
Corylopsis	5.333	3.6	6.65	50.966667
Corylopsis	5.333	3.6	6.65	50.966667
Liquidambar	5.333	3.6	6.65	50.966667
Pterocarya	5.333	3.6	6.65	50.966667
Persea	5.333	3.6	6.65	50.966667
Magnolia	5.333	3.6	6.65	50.966667
Comptonia	5.333	3.6	6.65	50.966667
Myrica	5.333	3.6	6.65	50.966667
Nelumbo	5.333	3.6	6.65	50.966667
Nyssa	5.333	3.6	6.65	50.966667
Crataegus	5.333	3.6	6.65	50.966667
Crataegus	5.333	3.6	6.65	50.966667
Crataegus	5.333	3.6	6.65	50.966667
Rosa	5.333	3.6	6.65	50.966667
Toddalia	5.333	3.6	6.65	50.966667
Halesia	5.333	3.6	6.65	50.966667
Vitis	5.333	3.6	6.65	50.966667
Potamogeton	5.333	3.6	6.65	50.966667
Potamogeton	5.333	3.6	6.65	50.966667
Potamogeton	5.333	3.6	6.65	50.966667
Sparganium	5.333	3.6	6.65	50.966667
Sparganium	5.333	3.6	6.65	50.966667
Sparganium	5.333	3.6	6.65	50.966667
Glyptostrobus	5.333	2.588	6.75	50.916668
Sequoia	5.333	2.588	6.75	50.916668
Taxodium	5.333	2.588	6.75	50.916668
Carpinus	5.333	2.588	6.75	50.916668
Ostrya	5.333	2.588	6.75	50.916668
Quercus	5.333	2.588	6.75	50.916668
Corylopsis	5.333	2.588	6.75	50.916668
Liquidambar	5.333	2.588	6.75	50.916668
Pterocarya	5.333	2.588	6.75	50.916668
Persea	5.333	2.588	6.75	50.916668
Magnolia	5.333	2.588	6.75	50.916668
Myrica	5.333	2.588	6.75	50.916668
Nelumbo	5.333	2.588	6.75	50.916668
Toddalia	5.333	2.588	6.75	50.916668
Vitis	5.333	2.588	6.75	50.916668
Potamogeton	5.333	2.588	6.75	50.916668
Sparganium	5.333	2.588	6.75	50.916668
Glyptostrobus	5.333	2.588	6.466667	50.783333
Taxodium	5.333	2.588	6.466667	50.783333
Acer	5.333	2.588	6.466667	50.783333
Acer	5.333	2.588	6.466667	50.783333
Sequoia	5.333	2.588	6.466667	50.783333
Alnus	5.333	2.588	6.466667	50.783333
Carpinus	5.333	2.588	6.466667	50.783333
Ostrya	5.333	2.588	6.466667	50.783333
Fagus	5.333	2.588	6.466667	50.783333
Quercus	5.333	2.588	6.466667	50.783333
Corylopsis	5.333	2.588	6.466667	50.783333
Liquidambar	5.333	2.588	6.466667	50.783333
Carya	5.333	2.588	6.466667	50.783333
Juglans	5.333	2.588	6.466667	50.783333
Pterocarya	5.333	2.588	6.466667	50.783333
Persea	5.333	2.588	6.466667	50.783333
Magnolia	5.333	2.588	6.466667	50.783333
Myrica	5.333	2.588	6.466667	50.783333
Nyssa	5.333	2.588	6.466667	50.783333
Crataegus	5.333	2.588	6.466667	50.783333
Crataegus	5.333	2.588	6.466667	50.783333
Crataegus	5.333	2.588	6.466667	50.783333
Prunus	5.333	2.588	6.466667	50.783333
Prunus	5.333	2.588	6.466667	50.783333
Toddalia	5.333	2.588	6.466667	50.783333
Halesia	5.333	2.588	6.466667	50.783333
Ampelopsis	5.333	2.588	6.466667	50.783333
Vitis	5.333	2.588	6.466667	50.783333
Potamogeton	5.333	2.588	6.466667	50.783333
Potamogeton	5.333	2.588	6.466667	50.783333
Sparganium	5.333	2.588	6.466667	50.783333
Sequoia	3.6	2.588	6.65	50.966667
Acer	3.6	2.588	6.65	50.966667
Alnus	3.6	2.588	6.65	50.966667
Betula	3.6	2.588	6.65	50.966667
Carpinus	3.6	2.588	6.65	50.966667
Cornus	3.6	2.588	6.65	50.966667
Quercus	3.6	2.588	6.65	50.966667
Liquidambar	3.6	2.588	6.65	50.966667
Magnolia	3.6	2.588	6.65	50.966667
Nyssa	3.6	2.588	6.65	50.966667
Crataegus	3.6	2.588	6.65	50.966667
Crataegus	3.6	2.588	6.65	50.966667
Halesia	3.6	2.588	6.65	50.966667
Vitis	3.6	2.588	6.65	50.966667
Alisma	3.6	2.588	6.65	50.966667
Potamogeton	3.6	2.588	6.65	50.966667
Potamogeton	3.6	2.588	6.65	50.966667
Potamogeton	3.6	2.588	6.65	50.966667
Potamogeton	3.6	2.588	6.65	50.966667
Sparganium	3.6	2.588	6.65	50.966667
Sparganium	3.6	2.588	6.65	50.966667
Comptonia	15.97	11.62	10.266667	54.933334
Myrica	15.97	11.62	10.266667	54.933334
Myrica	15.97	11.62	10.266667	54.933334
Myrica	15.97	11.62	10.266667	54.933334
Pterocarya	15.97	11.62	10.266667	54.933334
Halesia	15.97	11.62	10.266667	54.933334
Comptonia	15.97	11.62	10.266667	54.933334
Myrica	15.97	11.62	10.266667	54.933334
Myrica	15.97	11.62	10.266667	54.933334
Sparganium	15.97	11.62	10.266667	54.933334
Quercus	20.44	15.97	-117.883331	39.25
Quercus	20.44	15.97	-117.883331	39.25
Acer	20.44	15.97	-117.883331	39.25
Populus	20.44	15.97	-117.883331	39.25
Salix	20.44	15.97	-117.883331	39.25
Acer	20.44	15.97	-117.883331	39.25
Acer	20.44	15.97	-117.883331	39.25
Picea	20.44	15.97	-117.883331	39.25
Picea	20.44	15.97	-117.883331	39.25
Acer	20.44	15.97	-117.883331	39.25
Arbutus	20.44	15.97	-117.883331	39.25
Betula	20.44	15.97	-117.883331	39.25
Abies	20.44	15.97	-117.883331	39.25
Equisetum	20.44	15.97	-117.883331	39.25
Pinus	20.44	15.97	-117.883331	39.25
Betula	20.44	15.97	-117.883331	39.25
Juniperus	20.44	15.97	-117.883331	39.25
Quercus	20.44	15.97	-117.883331	39.25
Populus	20.44	15.97	-117.883331	39.25
Salix	20.44	15.97	-117.883331	39.25
Fraxinus	20.44	15.97	-117.883331	39.25
Mahonia	20.44	15.97	-117.883331	39.25
Fraxinus	20.44	15.97	-117.883331	39.25
Crataegus	20.44	15.97	-117.883331	39.25
Acer	20.44	15.97	-117.883331	39.25
Acer	20.44	15.97	-117.883331	39.25
Cedrela	20.44	15.97	-117.883331	39.25
Abies	20.44	15.97	-117.883331	39.25
Populus	20.44	15.97	-117.883331	39.25
Mahonia	20.44	15.97	-117.883331	39.25
Platanus	20.44	15.97	-117.883331	39.25
Hydrangea	20.44	15.97	-117.883331	39.25
Salix	20.44	15.97	-117.883331	39.25
Salix	20.44	15.97	-117.883331	39.25
Salix	20.44	15.97	-117.883331	39.25
Populus	20.44	15.97	-117.883331	39.25
Alnus	20.44	15.97	-117.883331	39.25
Alnus	20.44	15.97	-117.883331	39.25
Juglans	20.44	15.97	-117.883331	39.25
Mahonia	20.44	15.97	-117.883331	39.25
Mahonia	20.44	15.97	-117.883331	39.25
Platanus	20.44	15.97	-117.883331	39.25
Crataegus	20.44	15.97	-117.883331	39.25
Prunus	20.44	15.97	-117.883331	39.25
Ceanothus	20.44	15.97	-117.883331	39.25
Diospyros	20.44	15.97	-117.883331	39.25
Quercus	20.44	15.97	-117.883331	39.25
Betula	20.44	15.97	-117.883331	39.25
Picea	20.44	15.97	-117.883331	39.25
Acer	20.44	15.97	-117.883331	39.25
Picea	20.44	15.97	-117.883331	39.25
Pinus	20.44	15.97	-117.883331	39.25
Mahonia	20.44	15.97	-117.883331	39.25
Salix	20.44	15.97	-117.883331	39.25
Populus	20.44	15.97	-117.883331	39.25
Pinus	20.44	15.97	-117.883331	39.25
Populus	20.44	15.97	-117.883331	39.25
Abies	20.44	15.97	-117.883331	39.25
Mahonia	20.44	15.97	-117.883331	39.25
Abies	20.44	15.97	-117.883331	39.25
Populus	20.44	15.97	-117.883331	39.25
Quercus	20.44	15.97	-117.883331	39.25
Amelanchier	20.44	15.97	-117.883331	39.25
Larix	20.44	15.97	-117.883331	39.25
Arbutus	20.44	15.97	-117.883331	39.25
Quercus	20.44	15.97	-117.883331	39.25
Populus	20.44	15.97	-117.883331	39.25
Salix	20.44	15.97	-117.883331	39.25
Pinus	20.44	15.97	-117.883331	39.25
Juniperus	20.44	15.97	-117.883331	39.25
Populus	20.44	15.97	-117.883331	39.25
Larix	20.44	15.97	-117.883331	39.25
Prunus	20.44	15.97	-117.883331	39.25
Acer	20.44	15.97	-117.883331	39.25
Acer	20.44	15.97	-117.883331	39.25
Betula	20.44	15.97	-117.883331	39.25
Salix	20.44	15.97	-117.883331	39.25
Sparganium	20.44	15.97	-117.883331	39.25
Salix	20.44	15.97	-117.883331	39.25
Mahonia	20.44	15.97	-117.883331	39.25
Crataegus	20.44	15.97	-117.883331	39.25
Fraxinus	20.44	15.97	-117.883331	39.25
Rhamnus	20.44	15.97	-117.883331	39.25
Pinus	15.97	11.62	10.266667	54.933334
Taxodium	15.97	11.62	10.266667	54.933334
Comptonia	15.97	11.62	10.266667	54.933334
Myrica	15.97	11.62	10.266667	54.933334
Myrica	15.97	11.62	10.266667	54.933334
Myrica	15.97	11.62	10.266667	54.933334
Decodon	15.97	11.62	10.266667	54.933334
Rhus	15.97	11.62	10.266667	54.933334
Paliurus	15.97	11.62	10.266667	54.933334
Vitis	15.97	11.62	10.266667	54.933334
Sparganium	15.97	11.62	10.266667	54.933334
Taxodium	15.97	11.62	10.266667	54.933334
Comptonia	15.97	11.62	10.266667	54.933334
Myrica	15.97	11.62	10.266667	54.933334
Vitis	15.97	11.62	10.266667	54.933334
Potamogeton	15.97	11.62	10.266667	54.933334
Comptonia	15.97	11.62	10.266667	54.933334
Myrica	15.97	11.62	10.266667	54.933334
Picea	20.44	15.97	12.166667	49.266666
Pinus	20.44	15.97	12.166667	49.266666
Pinus	20.44	15.97	12.166667	49.266666
Glyptostrobus	20.44	15.97	12.166667	49.266666
Sequoia	20.44	15.97	12.166667	49.266666
Myrica	20.44	15.97	12.166667	49.266666
Myrica	20.44	15.97	12.166667	49.266666
Carya	20.44	15.97	12.166667	49.266666
Carya	20.44	15.97	12.166667	49.266666
Engelhardtia	20.44	15.97	12.166667	49.266666
Pterocarya	20.44	15.97	12.166667	49.266666
Alnus	20.44	15.97	12.166667	49.266666
Carpinus	20.44	15.97	12.166667	49.266666
Carpinus	20.44	15.97	12.166667	49.266666
Corylus	20.44	15.97	12.166667	49.266666
Quercus	20.44	15.97	12.166667	49.266666
Magnolia	20.44	15.97	12.166667	49.266666
Magnolia	20.44	15.97	12.166667	49.266666
Cinnamomum	20.44	15.97	12.166667	49.266666
Cinnamomum	20.44	15.97	12.166667	49.266666
Ocotea	20.44	15.97	12.166667	49.266666
Persea	20.44	15.97	12.166667	49.266666
Sassafras	20.44	15.97	12.166667	49.266666
Parabaena	20.44	15.97	12.166667	49.266666
Corylopsis	20.44	15.97	12.166667	49.266666
Liquidambar	20.44	15.97	12.166667	49.266666
Crataegus	20.44	15.97	12.166667	49.266666
Prunus	20.44	15.97	12.166667	49.266666
Prunus	20.44	15.97	12.166667	49.266666
Toddalia	20.44	15.97	12.166667	49.266666
Toddalia	20.44	15.97	12.166667	49.266666
Toddalia	20.44	15.97	12.166667	49.266666
Meliosma	20.44	15.97	12.166667	49.266666
Meliosma	20.44	15.97	12.166667	49.266666
Meliosma	20.44	15.97	12.166667	49.266666
Paliurus	20.44	15.97	12.166667	49.266666
Ampelopsis	20.44	15.97	12.166667	49.266666
Ampelopsis	20.44	15.97	12.166667	49.266666
Vitis	20.44	15.97	12.166667	49.266666
Vitis	20.44	15.97	12.166667	49.266666
Vitis	20.44	15.97	12.166667	49.266666
Vitis	20.44	15.97	12.166667	49.266666
Nyssa	20.44	15.97	12.166667	49.266666
Aralia	20.44	15.97	12.166667	49.266666
Halesia	20.44	15.97	12.166667	49.266666
Vitis	20.44	15.97	12.166667	49.266666
Carya	61.7	56.8	-108	42
Carya	61.7	56.8	-108.114441	42.278889
Carya	61.7	56.8	-108.113609	42.278889
Carya	61.7	56.8	-108.112221	42.276661
Carya	61.7	56.8	-108.111656	42.276379
Carya	61.7	56.8	-108.111389	42.276379
Carya	61.7	56.8	-108.110283	42.276379
Carya	61.7	56.8	-108.099998	42.299999
Carya	61.7	56.8	-108.099998	42.299999
Carya	61.7	56.8	-108.093063	42.277771
Carya	61.7	56.8	-108.113892	42.277771
Carya	61.7	56.8	-108.092781	42.273609
Carya	56.8	55.8	-108.920433	41.163841
Carya	56.8	55.8	-108.920151	41.163841
Carya	56.8	55.8	-108.998772	41.13995
Carya	56.8	55.8	-108.710709	41.464951
Carya	56.8	55.8	-108.698761	41.46051
Carya	56.8	55.8	-108.698761	41.46051
Carya	56.8	55.8	-108.576538	41.565781
Carya	55.8	48.6	-108.92543	41.16106
Celtis	61.7	56.8	-108	42
Celtis	61.7	56.8	-108.114441	42.278889
Celtis	61.7	56.8	-108.111656	42.276379
Celtis	61.7	56.8	-108.111389	42.276379
Celtis	61.7	56.8	-108.110283	42.276379
Celtis	61.7	56.8	-108.093063	42.277771
Celtis	61.7	56.8	-108.092781	42.273609
Celtis	56.8	55.8	-109.263779	41.544109
Platycarya	61.7	56.8	-108	42
Metasequoia	61.7	56.8	-108	42
Metasequoia	61.7	56.8	-108.114441	42.278889
Metasequoia	61.7	56.8	-108.111656	42.276379
Metasequoia	61.7	56.8	-108.110283	42.276379
Metasequoia	61.7	56.8	-108.099998	42.299999
Metasequoia	61.7	56.8	-108.093063	42.277771
Metasequoia	61.7	56.8	-108.113892	42.277771
Metasequoia	56.8	55.8	-108.576263	41.563278
Cercidiphyllum	61.7	56.8	-108.113609	42.278889
Cercidiphyllum	61.7	56.8	-108.112221	42.276661
Cercidiphyllum	61.7	56.8	-108.099998	42.299999
Cercidiphyllum	61.7	56.8	-108.111656	42.276379
Cercidiphyllum	61.7	56.8	-108.099998	42.299999
Cercidiphyllum	61.7	56.8	-108.113892	42.277771
Platanus	61.7	56.8	-108.114441	42.278889
Platanus	61.7	56.8	-108.111656	42.276379
Platanus	61.7	56.8	-108.099998	42.299999
Platanus	50.3	46.2	-109.300003	41.099998
Metasequoia	61.7	56.8	-108.113609	42.278889
Cinnamomum	58.7	55.8	-109.254379	41.594051
Cinnamomum	56.8	55.8	-108.924881	41.162449
Cinnamomum	56.8	55.8	-108.908211	41.170231
Cinnamomum	56.8	55.8	-108.927383	41.16106
Cinnamomum	56.8	55.8	-108.710709	41.464951
Cinnamomum	56.8	55.8	-108.702927	41.465229
Cinnamomum	56.8	55.8	-108.582649	41.563011
Cinnamomum	56.8	55.8	-108.582649	41.563011
Ocotea	56.8	55.8	-108.646538	41.51273
Ocotea	56.8	55.8	-109.236549	41.32634
Ocotea	58.7	55.8	-109.254379	41.594051
Ocotea	56.8	55.8	-108.920433	41.163841
Ocotea	56.8	55.8	-108.924881	41.162449
Ocotea	56.8	55.8	-108.88987	41.17384
Ocotea	56.8	55.8	-108.998772	41.13995
Ocotea	56.8	55.8	-108.927383	41.16106
Ocotea	58.7	55.8	-108.905991	41.17384
Ocotea	56.8	55.8	-108.927383	41.16106
Ocotea	56.8	55.8	-108.698761	41.46051
Ocotea	56.8	55.8	-108.698761	41.46051
Ocotea	56.8	55.8	-108.576538	41.565781
Ocotea	56.8	55.8	-108.576538	41.565781
Ocotea	56.8	55.8	-108.576538	41.565781
Ocotea	56.8	55.8	-108.575981	41.568562
Ocotea	56.8	55.8	-108.57959	41.556622
Ocotea	56.8	55.8	-108.576538	41.565781
Metasequoia	61.7	56.8	-108	42
Metasequoia	61.7	56.8	-108.114441	42.278889
Metasequoia	61.7	56.8	-108.113609	42.278889
Metasequoia	61.7	56.8	-108.112221	42.276661
Metasequoia	61.7	56.8	-108.111656	42.276379
Metasequoia	61.7	56.8	-108.111389	42.276379
Metasequoia	61.7	56.8	-108.110283	42.276379
Metasequoia	61.7	56.8	-108.099998	42.299999
Metasequoia	61.7	56.8	-108.093063	42.277771
Metasequoia	61.7	56.8	-108.113892	42.277771
Metasequoia	61.7	56.8	-108.092781	42.273609
Metasequoia	56.8	55.8	-109.236549	41.32634
Metasequoia	56.8	55.8	-108.920151	41.163841
Metasequoia	56.8	55.8	-108.92543	41.16106
Metasequoia	56.8	55.8	-108.92543	41.16106
Metasequoia	56.8	55.8	-108.924881	41.162449
Metasequoia	56.8	55.8	-108.927383	41.16106
Metasequoia	56.8	55.8	-108.927383	41.16106
Metasequoia	56.8	55.8	-109.057381	41.136902
Metasequoia	56.8	55.8	-108.576263	41.563278
Metasequoia	55.8	48.6	-108.92543	41.16106
Metasequoia	55.8	48.6	-108.92543	41.16106
Ampelopsis	61.7	56.8	-108	42
Ampelopsis	61.7	56.8	-108.114441	42.278889
Ampelopsis	61.7	56.8	-108.113609	42.278889
Ampelopsis	61.7	56.8	-108.112221	42.276661
Ampelopsis	61.7	56.8	-108.111656	42.276379
Ampelopsis	61.7	56.8	-108.111389	42.276379
Ampelopsis	61.7	56.8	-108.110283	42.276379
Ampelopsis	61.7	56.8	-108.099998	42.299999
Ampelopsis	61.7	56.8	-108.099998	42.299999
Ampelopsis	61.7	56.8	-108.093063	42.277771
Ampelopsis	61.7	56.8	-108.099998	42.299999
Ampelopsis	61.7	56.8	-108.113892	42.277771
Ampelopsis	61.7	56.8	-108.092781	42.273609
Ampelopsis	56.8	55.8	-108.920433	41.163841
Ampelopsis	56.8	55.8	-108.624588	41.518841
Ampelopsis	56.8	55.8	-108.618759	41.515228
Ampelopsis	56.8	55.8	-108.624588	41.518841
Ampelopsis	56.8	55.8	-108.88987	41.17384
Ampelopsis	56.8	55.8	-108.908211	41.170231
Ampelopsis	56.8	55.8	-108.710709	41.464951
Ampelopsis	56.8	55.8	-108.698761	41.46051
Ampelopsis	56.8	55.8	-108.702927	41.465229
Ampelopsis	56.8	55.8	-108.698761	41.46051
Ampelopsis	56.8	55.8	-108.576263	41.563278
Ampelopsis	56.8	55.8	-108.576538	41.564671
Ampelopsis	56.8	55.8	-108.576538	41.565781
Ampelopsis	56.8	55.8	-108.576538	41.565781
Ampelopsis	56.8	55.8	-108.576538	41.565781
Ampelopsis	56.8	55.8	-108.577652	41.567451
Ampelopsis	56.8	55.8	-108.57959	41.556622
Ampelopsis	56.8	55.8	-108.576538	41.565781
Woodwardia	56.8	55.8	-109.26017	41.55022
Woodwardia	56.8	55.8	-109.264061	41.54911
Woodwardia	56.8	55.8	-109.236549	41.32634
Woodwardia	58.7	55.8	-109.254379	41.594051
Woodwardia	56.8	55.8	-108.710709	41.464951
Woodwardia	56.8	55.8	-108.698761	41.46051
Woodwardia	56.8	55.8	-108.576538	41.565781
Woodwardia	56.8	55.8	-108.576538	41.565781
Woodwardia	56.8	55.8	-108.575981	41.568562
Woodwardia	55.8	50.3	-108.027077	41.815781
Woodwardia	55.8	50.3	-108.200691	41.68745
Woodwardia	55.8	50.3	-108.003471	41.934669
Woodwardia	55.8	50.3	-107.999298	41.908009
Woodwardia	55.8	50.3	-107.995132	41.909119
Woodwardia	55.8	50.3	-107.993736	41.906891
Woodwardia	55.8	50.3	-107.989853	41.926338
Glyptostrobus	56.8	55.8	-109.26017	41.55022
Glyptostrobus	56.8	55.8	-108.618759	41.515228
Glyptostrobus	58.7	55.8	-109.254379	41.594051
Glyptostrobus	56.8	55.8	-108.915993	41.16634
Glyptostrobus	56.8	55.8	-108.920433	41.163841
Glyptostrobus	56.8	55.8	-108.920151	41.163841
Glyptostrobus	56.8	55.8	-108.924316	41.162731
Glyptostrobus	56.8	55.8	-108.92543	41.16106
Glyptostrobus	56.8	55.8	-108.908211	41.170231
Glyptostrobus	56.8	55.8	-108.927383	41.16106
Glyptostrobus	56.8	55.8	-108.927383	41.16106
Glyptostrobus	56.8	55.8	-109.057381	41.136902
Glyptostrobus	56.8	55.8	-108.698761	41.46051
Glyptostrobus	56.8	55.8	-108.698761	41.46051
Glyptostrobus	56.8	55.8	-108.582649	41.563011
Glyptostrobus	56.8	55.8	-108.582649	41.563011
Glyptostrobus	56.8	55.8	-108.580704	41.56356
Glyptostrobus	56.8	55.8	-108.576263	41.563278
Glyptostrobus	56.8	55.8	-108.576538	41.565781
Glyptostrobus	56.8	55.8	-108.576538	41.565781
Glyptostrobus	56.8	55.8	-108.575981	41.558281
Glyptostrobus	56.8	55.8	-108.576538	41.565781
Glyptostrobus	56.8	55.8	-108.577652	41.567451
Glyptostrobus	56.8	55.8	-108.575981	41.568562
Glyptostrobus	56.8	55.8	-108.57959	41.556622
Glyptostrobus	56.8	55.8	-108.576538	41.565781
Glyptostrobus	55.8	50.3	-108.003471	41.934669
Glyptostrobus	55.8	50.3	-107.995132	41.909119
Glyptostrobus	55.8	50.3	-107.961243	41.867729
Glyptostrobus	55.8	50.3	-107.993736	41.906891
Equisetum	61.7	56.8	-108.114441	42.278889
Equisetum	61.7	56.8	-108.110283	42.276379
Equisetum	61.7	56.8	-108.093063	42.277771
Equisetum	56.8	55.8	-109.236549	41.32634
Equisetum	56.8	55.8	-108.92543	41.16106
Equisetum	56.8	55.8	-108.998772	41.13995
Equisetum	56.8	55.8	-108.710709	41.464951
Equisetum	56.8	55.8	-108.702927	41.465229
Equisetum	56.8	55.8	-108.702927	41.465229
Equisetum	56.8	55.8	-108.702927	41.465229
Equisetum	56.8	55.8	-108.576538	41.565781
Equisetum	55.8	48.6	-108.92543	41.16106
Equisetum	55.8	50.3	-108.0047	41.865089
Equisetum	55.8	50.3	-108.038467	41.826618
Equisetum	55.8	50.3	-108.027077	41.815781
Equisetum	55.8	50.3	-107.989853	41.926338
Equisetum	55.8	50.3	-108.200691	41.68745
Equisetum	55.8	50.3	-108.02652	41.826889
Equisetum	55.8	50.3	-107.993736	41.906891
Equisetum	55.8	50.3	-108.217079	42.330002
Equisetum	50.3	46.2	-109.300003	41.099998
Cornus	61.7	56.8	-108	42
Cornus	61.7	56.8	-108.113609	42.278889
Cornus	61.7	56.8	-108.112221	42.276661
Cornus	61.7	56.8	-108.111656	42.276379
Cornus	61.7	56.8	-108.111389	42.276379
Cornus	61.7	56.8	-108.113892	42.277771
Cornus	61.7	56.8	-108.092781	42.273609
Cornus	56.8	55.8	-109.26017	41.55022
Cornus	56.8	55.8	-108.624588	41.518841
Cornus	58.7	55.8	-109.254379	41.594051
Cornus	56.8	55.8	-108.88987	41.17384
Cornus	58.7	55.8	-108.905991	41.17384
Cornus	56.8	55.8	-108.582649	41.563011
Cornus	56.8	55.8	-108.576538	41.565781
Cornus	56.8	55.8	-108.575981	41.568562
Cornus	56.8	55.8	-108.576538	41.565781
Cercidiphyllum	58.7	55.8	-109.254379	41.594051
Celtis	58.7	55.8	-109.254379	41.594051
Populus	58.7	55.8	-109.254379	41.594051
Quercus	50.3	46.2	-109.300003	41.099998
Populus	50.3	46.2	-109.351151	41.838902
Populus	50.3	46.2	-109.300003	41.099998
Rhus	50.3	46.2	-109.351151	41.838902
Rhus	50.3	46.2	-109.300003	41.099998
Rhus	50.3	46.2	-109.300003	41.099998
Koelreuteria	50.3	46.2	-109.300003	41.099998
Koelreuteria	50.3	46.2	-109.300003	41.099998
Pterocarya	50.3	46.2	-109.300003	41.099998
Pterocarya	50.3	46.2	-109.300003	41.099998
Ailanthus	50.3	46.2	-109.351151	41.838902
Ailanthus	50.3	46.2	-109.300003	41.099998
Hydrangea	50.3	46.2	-109.300003	41.099998
Pinus	50.3	46.2	-109.300003	41.099998
Pinus	50.3	46.2	-109.300003	41.099998
Acer	50.3	46.2	-109.300003	41.099998
Alnus	50.3	46.2	-109.300003	41.099998
Smilax	50.3	46.2	-109.300003	41.099998
Dipteronia	50.3	46.2	-109.300003	41.099998
Platanus	50.3	46.2	-109.300003	41.099998
Acer	50.3	46.2	-109.300003	41.099998
Acer	50.3	46.2	-109.300003	41.099998
Quercus	50.3	46.2	-109.300003	41.099998
Cladrastis	50.3	46.2	-109.300003	41.099998
Cladrastis	50.3	46.2	-109.300003	41.099998
Platycarya	55.8	50.3	-107.845963	41.708839
Platycarya	55.8	50.3	-107.802902	41.71579
Platycarya	55.8	50.3	-107.80262	41.717449
Platycarya	55.8	50.3	-108.200691	41.68745
Platycarya	55.8	50.3	-108.0047	41.865089
Platycarya	55.8	50.3	-108.038467	41.826618
